100 92.79152465 100.00000000
200 93.51371204 100.00000000
400 91.38640963 100.00000000
800 97.02897328 100.00000000
1600 104.93284570 100.00000000
3200 97.36337685 100.00000000
6400 97.82568307 100.00000000
12800 102.23191504 100.00000000
25600 99.57575242 100.00000000
51200 100.11551292 100.00000000
102400 99.46976686 100.00000000
204800 100.13390511 100.00000000
409600 100.10901119 100.00000000
819200 99.95727767 100.00000000
