100 5.187378 0.000000 2.000000 
1000 12.672853 0.000000 2.000000 
10000 22.460485 0.000000 2.000000 
100000 34.555584 0.000000 2.000000 
1000000 48.572968 0.000000 2.000000 
10000000 62.590355 0.000000 2.000000 
100000000 75.914658 0.000000 2.000000 
